season,name,age,team,icetime,sv% on shots on goal,rebounds per save,freezes per save,% of shot attempts blocked by teammates,on goal % above expected,low danger unblocked shot attempt sv%,medium danger unblocked shot attempt sv%,high danger unblocked shot attempt sv% above expected,corsi,improvement
2008,Martin Brodeur,36,NJD,108815.0,0.9160919540229884,0.0602258469259723,0.1932245922208281,0.1823759063022866,0.0417803547066848,0.975473801560758,0.8633879781420765,-0.0533898305084745,59.31902770757708,-0.0284876413908672
2008,Brian Boucher,32,SJS,77183.0,0.91651865008881,0.0717054263565891,0.2868217054263566,0.1832504145936981,0.0166903553299493,0.9614711033274956,0.9295774647887324,0.0211764705882353,56.250728787427285,-0.2727272727272727
2008,Martin Biron,31,PHI,189391.0,0.9150174621653084,0.0737913486005089,0.2678117048346056,0.2009052049283379,0.0073694147262428,0.970682302771855,0.8818681318681318,-0.0061151079136689,75.59598924975316,-0.2169278996865203
2008,Niklas Backstrom,30,MIN,244930.0,0.9227780475959204,0.0663157894736842,0.2657894736842105,0.1913176265270506,0.0244186673860263,0.9748427672955976,0.8791666666666667,-0.0469354838709676,67.37598497529906,-0.0877934272300469
2008,Kari Lehtonen,25,ATL,157455.0,0.910547396528705,0.0681818181818181,0.2478005865102639,0.1903713027061044,0.0512980956082393,0.9719438877755512,0.8864265927977839,-0.0972727272727272,72.66076021720491,0.0797101449275362
2008,Alex Auld,28,OTT,150866.0,0.9126712328767124,0.0759849906191369,0.2073170731707317,0.2105451936872309,0.0310313493866423,0.9672935404742437,0.889261744966443,0.0205376344086021,66.52791218697388,0.002906976744186
2008,Miikka Kiprusoff,32,CGY,265079.0,0.903016241299304,0.0750256937307297,0.2564234326824255,0.1603452191687485,0.0099513118744928,0.9676991150442478,0.8627450980392157,0.000235294117647,59.796513492204205,-0.1126532083633741
2008,Nikolai Khabibulin,36,CHI,146746.0,0.9194630872483222,0.0647810218978102,0.1916058394160583,0.1757161179991449,0.0794968879668049,0.968944099378882,0.902027027027027,-0.0021276595744681,57.3807803960585,-0.2063492063492063
2008,Marc-Andre Fleury,24,PIT,218191.0,0.9124324324324324,0.0699052132701421,0.2109004739336493,0.2102389078498293,0.007758571016998,0.97226424609178,0.8703703703703703,-0.0267424242424242,72.5144483502986,-0.0106699751861042
2008,Cristobal Huet,33,CHI,139858.0,0.9085027726432532,0.0590030518819938,0.2126144455747711,0.181978021978022,0.01892530897367,0.9751671442215856,0.8553459119496856,-0.0024390243902439,58.559395958758174,0.0538617886178861
2008,Brent Johnson,31,WSH,67869.0,0.9084628670120898,0.0570342205323193,0.2623574144486692,0.195160031225605,0.0264597478176528,0.9564489112227804,0.9078947368421052,-0.03,67.94854793793927,-0.1366459627329192
2008,Johan Hedberg,35,ATL,109922.0,0.8868729989327642,0.0649819494584837,0.2478941034897713,0.2003676470588235,0.0058620689655172,0.9619852164730728,0.8763636363636363,-0.1152439024390243,71.26507887411074,0.0528691166989039
2008,Josh Harding,24,MIN,50989.0,0.9293598233995584,0.0475059382422802,0.2707838479809976,0.1629153269024651,0.0029961587708066,0.9718875502008032,0.8878504672897196,0.0787499999999999,65.87303143815332,0.2021052631578947
2008,Jaroslav Halak,23,MTL,115848.0,0.914577530176416,0.0710659898477157,0.2568527918781726,0.2100614439324116,-0.0065678172095284,0.9755458515283842,0.879245283018868,0.0343999999999999,80.91982597886887,0.0483660130718953
2008,Jean-Sebastien Giguere,31,ANA,147109.0,0.9003139717425431,0.072362685265911,0.1996512641673932,0.1535417491096161,0.0314633006077605,0.9597069597069596,0.8983050847457628,-0.0939560439560439,61.83986023968622,-0.1273291925465838
2008,Mathieu Garon,31,PIT,61234.0,0.8944223107569721,0.0913140311804008,0.2249443207126948,0.1890971039182283,-0.0231827731092437,0.9782608695652174,0.873015873015873,-0.1313461538461537,69.02047881895679,-0.0781954887218044
2008,Jonas Hiller,26,ANA,148823.0,0.9186524239934264,0.0769230769230769,0.2262969588550984,0.1618747538400945,0.0119877819548872,0.9791987673343604,0.8807339449541285,-0.0180434782608696,61.41792599262211,0.0084745762711864
2009,Antti Niemi,26,CHI,131155.0,0.9123931623931624,0.0807962529274004,0.2400468384074941,0.2138307552320291,0.0107696759259259,0.976241900647948,0.8650793650793651,0.009,60.33166863634631,-0.0833333333333332
2009,Evgeni Nabokov,34,SJS,250448.0,0.9215867158671588,0.083083083083083,0.2722722722722723,0.1867631851085832,0.0046388606307221,0.9784389823199656,0.8996282527881041,-0.0518023255813953,69.4994569731042,-0.1673373574782025
2009,Ryan Miller,29,BUF,241943.0,0.9285033365109628,0.0605749486652977,0.2397330595482546,0.1822584195465551,0.0197577388963661,0.9727985246657446,0.9122203098106711,0.0123357664233576,67.59773996354514,-0.0790513833992094
2009,Curtis McElhinney,26,ANA,61132.0,0.9024856596558316,0.0656779661016949,0.1927966101694915,0.1687840290381125,0.0412445414847161,0.9596491228070176,0.873015873015873,0.0029411764705883,64.8956356736243,-0.0785714285714285
2009,Chris Mason,33,STL,209529.0,0.9129411764705884,0.0766752577319587,0.2197164948453608,0.1918932786044125,-0.0125968253968254,0.974458634092171,0.8683035714285714,0.068562091503268,66.97306816717494,-0.0978638847491306
2009,Miikka Kiprusoff,33,CGY,254120.0,0.91990171990172,0.0758547008547008,0.2361111111111111,0.1956660293180369,0.0062493396724775,0.9768270944741532,0.8833333333333333,-0.0431914893617021,66.68188257516134,0.0416747057688597
2009,Henrik Lundqvist,27,NYR,251029.0,0.9208155523944996,0.0731204943357363,0.2425334706488156,0.2020870961268312,-0.0018737424547282,0.972645739910314,0.901669758812616,0.08395,71.4610662513096,0.0499597099113618
2009,Antero Niittymaki,29,TBL,159431.0,0.9085014409221902,0.0824742268041237,0.2260111022997621,0.1893030794165316,0.0053618552578968,0.9811715481171548,0.864406779661017,-0.0568992248062015,69.66022919005714,0.0714285714285714
2009,Roberto Luongo,30,VAN,231582.0,0.912793733681462,0.051487414187643,0.2768878718535469,0.1914441030489246,0.0138555977784274,0.9753024193548387,0.8685831622176592,-0.039642857142857,65.77195118791616,0.0450980392156862
2009,Tomas Vokoun,33,FLA,221701.0,0.9245917387127762,0.0779220779220779,0.2420779220779221,0.2099018003273322,0.0117892283790782,0.977696859353664,0.9204301075268816,-0.0580459770114942,79.3717664782748,0.0208855472013366
2009,Semyon Varlamov,21,WSH,91646.0,0.9094707520891364,0.0719754977029096,0.2205206738131699,0.2039397450753186,-0.0122780203784571,0.9546061415220294,0.9305555555555556,0.0264912280701755,67.80001309386115,-0.1695156695156695
2009,Tim Thomas,35,BOS,146512.0,0.9148239148239148,0.0662488809310653,0.2605192479856759,0.1906614785992217,0.031389423076923,0.973257698541329,0.8530465949820788,-0.0783116883116883,63.14841105165448,0.2186862505099959
2009,Ondrej Pavelec,22,ATL,138755.0,0.9061345158906134,0.0848287112561174,0.2340946166394779,0.1881084840055633,0.0233961456102784,0.9727626459143968,0.8736842105263158,-0.0073643410852713,74.61785160895103,0.028735632183908
2009,Jose Theodore,33,WSH,155138.0,0.9105029585798816,0.0812347684809098,0.2282696994313566,0.1967105263157894,0.0099713349713349,0.9746079163554892,0.8911917098445595,-0.0369747899159664,70.54364501282728,-0.1695478723404255
2009,Dwayne Roloson,40,NYI,172638.0,0.9067524115755627,0.0737588652482269,0.2893617021276595,0.2178114390180203,0.0053856427378965,0.9679692504804612,0.8921775898520085,-0.0160629921259842,79.84568866645813,-0.0155555555555556
2009,Pekka Rinne,27,NSH,194741.0,0.9110966904607398,0.0676638176638176,0.2927350427350427,0.1915209012748295,0.0113458012467914,0.9811202013845186,0.8405405405405405,-0.0511475409836066,62.35358758556236,-0.0360991379310344
2009,Andrew Raycroft,29,VAN,57725.0,0.910958904109589,0.06265664160401,0.2606516290726817,0.1741397288842544,0.0326641414141414,0.9609053497942388,0.8916666666666667,-0.1057894736842105,59.80770896491988,-0.0075187969924812
2009,Tuukka Rask,22,BOS,153431.0,0.9312039312039312,0.0589270008795074,0.2260334212840809,0.1845444059976932,0.0156294200848656,0.979903536977492,0.8852459016393442,0.0697826086956521,61.02808428544427,-0.1095785440613026
2009,Jonathan Quick,24,LAK,253107.0,0.9066390041493776,0.0863844393592677,0.2374141876430206,0.1888938447814451,-0.0162386582348088,0.97008547008547,0.8872180451127819,-0.0127631578947368,63.77697969633397,0.032103825136612
2009,Carey Price,22,MTL,140014.0,0.912379421221865,0.0651982378854625,0.2766519823788546,0.2167325428194993,0.0216526492851135,0.970632530120482,0.891156462585034,-0.0494897959183673,78.06076535203623,0.2107046070460704
2009,Mike Smith,27,TBL,136053.0,0.8995708154506438,0.0763358778625954,0.2614503816793893,0.197678916827853,0.0209257473481196,0.9701492537313432,0.8746081504702194,-0.0799047619047619,68.39981477806444,0.2813852813852814
2009,Devan Dubnyk,23,EDM,64526.0,0.8894645941278065,0.0679611650485436,0.2543689320388349,0.2044506258692628,-0.0290821678321677,0.9666136724960256,0.8555555555555555,-0.0365853658536585,80.22812509686018,0.1323308270676692
2009,Ty Conklin,33,STL,87071.0,0.9214659685863874,0.0539772727272727,0.2684659090909091,0.1823137492428831,0.0081111111111111,0.9651162790697676,0.9098712446351932,0.0309523809523809,68.26153369089594,-0.0646153846153846
2009,Scott Clemmensen,32,FLA,72921.0,0.9116766467065868,0.0509031198686371,0.2266009852216748,0.2186160440906307,0.0073746081504701,0.9649122807017544,0.8697916666666666,0.0711627906976745,80.61875179989303,-0.1332398316970547
2009,Ilya Bryzgalov,29,ARI,241389.0,0.92044875063743,0.0664819944598338,0.2193905817174515,0.1795106334324262,0.0045540691192864,0.9742528735632184,0.8856015779092702,-0.0089256198347106,65.21755340964171,-0.0792838874680307
2009,Martin Brodeur,37,NJD,267541.0,0.9161676646706588,0.0648148148148148,0.1917211328976034,0.1957368782947513,0.0210971786833855,0.9682939104177152,0.9005964214711729,-0.0049090909090909,58.70801110857775,-0.1737012987012987
2009,Martin Biron,32,NYI,96847.0,0.8963911525029103,0.0662337662337662,0.2675324675324675,0.2072745391131041,0.0190697674418605,0.963344788087056,0.8721461187214612,0.0090361445783132,74.60427271882453,0.2610837438423645
2009,Niklas Backstrom,31,MIN,208163.0,0.903186274509804,0.0597014925373134,0.223202170963365,0.1983122362869198,-0.0033815789473684,0.9680792515134836,0.852054794520548,-0.0926415094339622,65.57937769920687,-0.0019607843137254
2009,Craig Anderson,28,COL,254121.0,0.916703985669503,0.0791402051783097,0.2408402540302882,0.204215818990524,0.012838396111786,0.973384030418251,0.8846153846153846,-0.0222674418604651,73.25486677606337,-0.0646230323115161
2009,Nikolai Khabibulin,37,EDM,65347.0,0.9086378737541528,0.0694698354661791,0.1974405850091407,0.2030567685589519,0.04062100456621,0.9671052631578948,0.89375,-0.0577083333333332,75.69437005524354,-0.1761229314420803
2009,Brian Boucher,33,PHI,104522.0,0.8994974874371859,0.0907821229050279,0.2597765363128491,0.2128661087866108,0.0029169435215946,0.97396449704142,0.8469945355191257,-0.0621428571428571,65.85407856719159,0.2566844919786096
2009,Josh Harding,25,MIN,78011.0,0.9046242774566474,0.0702875399361022,0.2827476038338658,0.200261780104712,0.0296808510638297,0.968481375358166,0.8125,0.0659523809523809,70.51313276332824,0.0223529411764705
2009,Jimmy Howard,25,DET,224118.0,0.9237425635478635,0.0526932084309133,0.259367681498829,0.1772118666316618,0.0364932992980217,0.9761399787910924,0.9057017543859648,-0.1003418803418804,61.183840655369046,0.0
2009,Jonas Hiller,27,ANA,199064.0,0.9182795698924732,0.081967213114754,0.2295081967213114,0.1642297650130548,0.0298781630740393,0.97239263803681,0.89587852494577,0.03,69.26415625125587,0.0221376686267728
2009,Johan Hedberg,36,ATL,157917.0,0.9151917404129792,0.0829975825946817,0.2401289282836422,0.1843398876404494,0.0277098579423158,0.9750755287009064,0.8781163434903048,0.0160176991150442,64.92524554037881,-0.0056320400500625
2009,Jaroslav Halak,24,MTL,157796.0,0.9242424242424242,0.0788446526151444,0.228727556596409,0.2068023079259034,-0.0043644716692189,0.9806362378976486,0.8870523415977961,0.0388524590163935,75.12737965474409,-0.1040935672514619
2009,Jonas Gustavsson,25,TOR,140376.0,0.9022687609075044,0.0570599613152804,0.2050290135396518,0.2113180515759312,-0.004573115349682,0.967687074829932,0.8898305084745762,-0.0880487804878049,71.60198324499915,-0.1200828157349896
2009,Jean-Sebastien Giguere,32,TOR,121420.0,0.906886517943744,0.0780748663101604,0.2149732620320855,0.1826717883055911,-0.0189347258485639,0.9622467771639044,0.8950617283950617,0.0675324675324675,69.46796244440785,0.0476190476190476
2009,Mathieu Garon,32,CBJ,106245.0,0.9032634032634032,0.0838709677419354,0.192258064516129,0.1902564102564102,-0.0013996200126662,0.9693989071038251,0.8388429752066116,0.0070588235294117,66.07369758576874,-0.065079365079365
2009,Ray Emery,27,PHI,101013.0,0.9056122448979592,0.0830985915492957,0.2563380281690141,0.2214799588900308,-0.0019273927392738,0.97636815920398,0.9037433155080212,-0.0304301075268816,69.35344955599774,-0.1105476673427992
2009,Dan Ellis,29,NSH,102879.0,0.9091981132075472,0.0635538261997405,0.1997405966277561,0.1905268759978712,0.0046877054569363,0.9756662804171496,0.8652173913043478,-0.0342857142857142,65.75102790656985,-0.0065982404692082
2009,Brian Elliott,24,OTT,182276.0,0.9087078651685392,0.079598145285935,0.241112828438949,0.2120403321470937,0.0111065111027474,0.9663072776280324,0.8571428571428571,0.0597391304347826,66.59790647150474,-0.2545454545454545
2009,Brent Johnson,32,PIT,66488.0,0.9057301293900184,0.0979591836734693,0.2040816326530612,0.2096518987341772,0.002972972972973,0.9761467889908256,0.8652482269503546,-0.0420833333333333,68.43941763927326,0.1304347826086956
2010,Ryan Miller,30,BUF,229758.0,0.9159877800407332,0.065591995553085,0.2334630350194552,0.2041083916083916,0.0116172432729269,0.975,0.8586497890295358,0.0356493506493507,71.69978847308907,-0.0069547938400397
2010,Michal Neuvirth,22,WSH,158669.0,0.9142634450506624,0.0673486786018755,0.3367433930093776,0.2191563590231525,0.0037043054427294,0.9688449848024316,0.8967391304347826,-0.0145977011494252,71.5376034386049,-0.2203947368421052
2010,Steve Mason,22,CBJ,181590.0,0.9007138221933809,0.0677233429394812,0.1570605187319884,0.2007575757575757,0.0242544659132337,0.966875,0.8924418604651163,-0.2296363636363635,68.03898893110853,-0.0966183574879226
2010,Antti Niemi,27,SJS,211434.0,0.919586444572085,0.0724547158026233,0.2866958151155527,0.2098735408560311,0.0103231763619574,0.9696162046908317,0.906801007556675,-0.0699999999999999,70.01333749538864,-0.0833333333333333
2010,Al Montoya,25,NYI,69227.0,0.9213675213675212,0.0890538033395176,0.2523191094619666,0.2264150943396226,-0.0165853658536585,0.9795597484276728,0.8933333333333333,0.0447272727272727,79.9283516547012,-0.1596774193548387
2010,Chris Mason,34,ATL,100901.0,0.8922902494331065,0.0787801778907242,0.2579415501905972,0.2138030888030888,0.015463474524248,0.9676300578034682,0.8647540983606558,-0.1201298701298702,73.92592739417844,0.0060606060606061
2010,Kari Lehtonen,27,DAL,245351.0,0.91434165442976,0.0728051391862955,0.2478586723768736,0.2048217597362456,-0.003586421352682,0.9714285714285714,0.8833693304535637,-0.0129629629629629,71.20737229520157,0.0496192581675263
2010,Roberto Luongo,31,VAN,214799.0,0.9281232173417,0.05039950829748,0.2636754763368162,0.2004058853373921,0.0188007614213197,0.9781144781144782,0.9155844155844156,-0.0849152542372883,66.06734668224712,-0.0696969696969697
2010,Henrik Lundqvist,28,NYR,238000.0,0.92264631043257,0.0656370656370656,0.2222835079977937,0.2198876638235906,0.0099173333333333,0.9751789976133652,0.8957871396895787,-0.0306122448979591,72.7109243697479,0.0996204933586337
2010,Anders Lindback,22,NSH,67863.0,0.9149305555555556,0.0588235294117647,0.2580645161290322,0.1734197730956239,-0.0052549019607843,0.9778129952456418,0.8652482269503546,-0.1341176470588235,65.46129702488838,-0.0853658536585366
2010,Semyon Varlamov,22,WSH,93603.0,0.9235836627140976,0.0813124108416547,0.1982881597717546,0.2030567685589519,-0.0185890410958904,0.9783393501805054,0.9081632653061223,-0.0345901639344261,70.4592801512772,0.0831586303284416
2010,Cam Ward,26,CAR,255455.0,0.9225263157894736,0.0871748060246462,0.2304883614787768,0.1922308948992557,-0.0188494382022472,0.9779155366137156,0.8943217665615142,-0.0125,77.63559139574485,-0.0588235294117647
2010,Tomas Vokoun,34,FLA,193405.0,0.9218482601254993,0.0823019801980198,0.2611386138613861,0.1905011807924429,0.0215948136142625,0.9750138811771238,0.8863636363636364,-0.0105932203389831,70.9371526072232,0.1348684210526316
2010,Tim Thomas,36,BOS,201838.0,0.9381557150745444,0.0618010594467333,0.2831077104178929,0.2018618324350808,0.0176795580110497,0.9820359281437124,0.9135021097046412,0.0395934959349594,72.80690454721113,-0.0208147487362474
2010,Jose Theodore,34,MIN,107574.0,0.9158878504672896,0.0714285714285714,0.2018140589569161,0.1855864342910975,0.0043666859456332,0.9752475247524752,0.8587786259541985,0.0253968253968254,71.04690724524514,-0.0536556603773584
2010,Mike Smith,28,TBL,72149.0,0.8993055555555556,0.0424710424710424,0.2702702702702703,0.2200990799716914,0.014147005444646,0.9605263157894736,0.8486842105263158,-0.0564516129032258,70.50409569086196,-0.0237449118046133
2010,Ondrej Pavelec,23,ATL,193513.0,0.913782991202346,0.0750962772785622,0.2053915275994865,0.2104998744034162,0.0148997772828507,0.9739952718676124,0.8796680497925311,-0.0129007633587786,74.06014066238444,0.0644016227180527
2010,Cory Schneider,24,VAN,82307.0,0.9285714285714286,0.0829562594268476,0.2202111613876319,0.1796522858982614,-0.005054945054945,0.9773691654879774,0.943661971830986,-0.0081333333333333,67.9261788183265,-0.0339393939393939
2010,Pekka Rinne,28,NSH,227355.0,0.9296587926509188,0.0638057594579333,0.2721626199887069,0.188027999034516,0.0127556480380499,0.9774066797642436,0.8865248226950354,0.0083333333333333,65.60137230322623,0.0734160958904109
2010,James Reimer,22,TOR,124809.0,0.9206349206349206,0.0459770114942528,0.2854406130268199,0.2100108813928183,-0.0044490358126721,0.9697732997481108,0.9214501510574018,-0.0455844155844156,79.52311131408793,-0.1287758346581876
2010,Tuukka Rask,23,BOS,95663.0,0.918013856812933,0.0553459119496855,0.2515723270440251,0.1844086021505376,0.0152933421226104,0.9720044792833148,0.8709677419354839,0.0578125,69.99571412144716,0.0989505247376312
2010,Jonathan Quick,25,LAK,215434.0,0.917841814837523,0.0647962591850367,0.2692050768203072,0.190224570673712,-0.0189853181076672,0.970895112575508,0.8861985472154964,0.0308108108108108,63.24906932053436,-0.0665241149916844
2010,Carey Price,23,MTL,252369.0,0.9231485794131346,0.074167507568113,0.2663975782038345,0.2125890736342042,0.0108848667672196,0.9781902552204176,0.9065743944636678,-0.0477777777777778,72.06590349844869,-0.1277777777777777
2010,Dwayne Roloson,41,TBL,191915.0,0.9135338345864662,0.0727023319615912,0.2688614540466392,0.2068335941575378,0.0004570864847089,0.9720319634703196,0.8837209302325582,-0.0608256880733945,71.91933929083187,-0.1194444444444444
2010,Jonas Gustavsson,26,TOR,74527.0,0.8903225806451613,0.0471014492753623,0.2065217391304347,0.2138652714192282,-0.0124292845257903,0.968503937007874,0.8316326530612245,-0.0338636363636364,73.8577965032807,0.1438923395445134
2010,Corey Crawford,26,CHI,199897.0,0.9171521035598704,0.0613973182780522,0.2533521524347212,0.2088397790055248,0.0064280726256983,0.9776500638569604,0.8920863309352518,-0.0416,65.19357469096585,-0.0526315789473684
2010,Scott Clemmensen,33,FLA,101764.0,0.9112709832134293,0.0710526315789473,0.2368421052631578,0.1948640483383685,-0.0175797373358348,0.9756871035940804,0.8611111111111112,-0.1076000000000001,70.25667230061713,0.2086021505376344
2010,Peter Budaj,28,COL,146302.0,0.8946515397082658,0.0860507246376811,0.2536231884057971,0.1931659693165969,-0.0089066551426101,0.9700598802395208,0.8449848024316109,-0.0503157894736843,70.57183087039138,0.2575757575757576
2010,Ilya Bryzgalov,30,ARI,243292.0,0.9209411764705884,0.0700051098620337,0.2595809913132345,0.1820281335292882,-0.0111396303901437,0.9764554794520548,0.8952205882352942,-0.0426174496644294,70.47827302171875,0.0299102691924226
2010,Martin Brodeur,38,NJD,186966.0,0.9032749428789032,0.0716694772344013,0.1863406408094435,0.1861872552509789,0.0190244969378827,0.9737631184407796,0.8224852071005917,-0.0090109890109889,54.08683931837874,0.1147094430992736
2010,Sergei Bobrovsky,22,PHI,181044.0,0.9148657498362804,0.0830350751610594,0.2748747315676449,0.2161729383506805,-0.006802860061287,0.9752168525402726,0.8907103825136612,-0.0236054421768707,74.5078544442235,-0.0357598978288632
2010,Jonathan Bernier,22,LAK,82695.0,0.9125766871165644,0.0554621848739495,0.2672268907563025,0.2027741083223249,0.0053189726594863,0.9727403156384504,0.875,-0.1634285714285714,65.90966805731907,0.2121739130434782
2010,Niklas Backstrom,32,MIN,178653.0,0.9157088122605364,0.0781032078103207,0.2873082287308228,0.1931464174454828,0.0013934713934714,0.9736842105263158,0.9029850746268656,-0.04,71.15245755738778,-0.0183290707587382
2010,Craig Anderson,29,OTT,171907.0,0.9126778783958602,0.0843373493975903,0.2430900070871722,0.202106461713635,0.0153050303246522,0.978021978021978,0.8625730994152047,-0.1046017699115043,73.56768485285649,0.0532212885154061
2010,Brian Elliott,25,COL,178988.0,0.8929722759509994,0.0815884476534296,0.2584837545126354,0.1918084799538505,0.0060528194147037,0.969489414694894,0.8388746803069054,-0.0325714285714285,69.7320490759157,0.3325358851674641
2010,Devan Dubnyk,24,EDM,123664.0,0.915684496826836,0.0752475247524752,0.2712871287128713,0.197452229299363,0.0018005952380953,0.9780701754385964,0.8461538461538461,0.0561702127659574,73.12718333548972,0.0826747720364741
2010,Miikka Kiprusoff,34,CGY,249339.0,0.9059431524547804,0.0667427267541357,0.2304620650313747,0.2155625657202944,-0.0015656836461125,0.9689119170984456,0.8699551569506726,-0.0989705882352942,68.65351990663314,-0.0211267605633802
2010,Nikolai Khabibulin,38,EDM,160865.0,0.8898488120950324,0.0800970873786407,0.1852750809061488,0.2027149321266968,-0.0146992054483541,0.9670555936856554,0.8652849740932642,-0.0843749999999999,74.18642961489448,0.0872340425531914
2010,Jimmy Howard,26,DET,216916.0,0.9081967213114754,0.0673886883273164,0.2707581227436823,0.1667556029882604,0.0100992635286583,0.9693347193347194,0.8838268792710706,-0.0793333333333333,62.20288037765771,0.0267335004177109
